order_id,order_date,customer_id,product_id,product_category,product_price,quantity,order_value,discount_percentage,discount_amount,customer_city,warehouse_city,distance_km,is_remote_area,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,is_returned,return_reason,total_orders,past_return_rate,avg_order_value,review_rating,review_text,review_date,base_return_tendency,home_city,defect_rate
108,2024-08-01,87,P076,Electronics,905,1,905,10,90.5,Kolkata,Bangalore,1663,1,Standard,7,7,0,0,NO_RETURN,4,0.3333,1817.67,5.0,Perfect purchase! The device works exactly as advertised. Great value and fast shipping.,2024-08-18,0.22091635720041336,Kolkata,0.0083
109,2024-05-01,150,P033,Home,936,1,936,0,0.0,Chennai,Mumbai,1037,0,Express,3,3,0,1,QUALITY_DEFECT,4,0.6667,5402.33,1.0,"I bought this item hoping to use it, but I guess I'm just storing garbage now. Beautiful.",2024-05-10,0.29161457624438253,Chennai,0.005
110,2024-12-28,118,P015,Home,1715,1,1715,10,171.5,Kolkata,Hyderabad,1194,0,Express,4,5,1,0,NO_RETURN,19,0.2222,1770.89,,,,0.06292229576961633,Kolkata,0.0165
111,2024-09-01,93,P048,Electronics,1737,1,1737,0,0.0,Hyderabad,Kolkata,1247,1,Standard,4,7,3,0,NO_RETURN,8,0.2857,3042.14,,,,0.11489817836304143,Hyderabad,0.08
112,2024-12-05,103,P053,Clothing,933,2,1866,0,0.0,Chennai,Mumbai,880,0,Express,2,2,0,0,NO_RETURN,12,0.1818,2113.45,5.0,Fits perfectly and the material is high quality. Comfortable to wear all day. Highly recommend!,2024-12-13,0.4,Chennai,0.0519
113,2024-10-14,118,P071,Clothing,689,2,1378,30,413.4,Kolkata,Kolkata,57,0,Standard,7,7,0,0,NO_RETURN,12,0.2727,1169.91,5.0,Beautiful garment! True to size and great fabric. Fast delivery and excellent packaging.,2024-10-23,0.06292229576961633,Kolkata,0.016
114,2024-02-18,185,P036,Electronics,2526,1,2526,20,505.2,Hyderabad,Hyderabad,88,0,Standard,4,4,0,0,NO_RETURN,2,0.0,4408.0,4.0,Solid device. Performs as expected with minor issues. Fast delivery and decent quality.,2024-02-21,0.06616011341637235,Hyderabad,0.018
115,2024-11-26,40,P059,Beauty,645,2,1290,0,0.0,Delhi,Hyderabad,1147,0,Express,2,2,0,0,NO_RETURN,15,0.3571,2441.71,4.0,Nice product! Effective and arrived quickly. Minor issues with texture.,2024-12-14,0.18837168341961993,Delhi,0.017
116,2024-07-19,207,P048,Electronics,1821,2,3642,20,728.4,Delhi,Mumbai,1249,1,Standard,4,4,0,1,NO_LONGER_NEEDED,5,0.5,1749.5,,,,0.3244696113577863,Delhi,0.08
117,2024-10-13,220,P006,Electronics,681,2,1362,10,136.2,Delhi,Kolkata,1409,1,Express,2,3,1,0,NO_RETURN,18,0.5294,2825.53,5.0,Amazing device! The battery life is incredible and it performs flawlessly. Highly recommend for anyone looking for quality.,2024-10-22,0.4,Delhi,0.0343
118,2024-10-08,54,P016,Home,814,2,1628,25,407.0,Chennai,Bangalore,309,0,Express,2,2,0,0,NO_RETURN,11,0.2,828.2,4.0,This item works well. Good quality but not exceptional. Would buy again.,2024-10-13,0.055134036600464446,Chennai,0.005
119,2024-06-14,224,P062,Home,727,1,727,10,72.7,Kolkata,Mumbai,1813,1,Standard,5,5,0,0,NO_RETURN,7,0.1667,1171.33,,,,0.15379726524985618,Kolkata,0.0315
120,2024-10-05,278,P074,Electronics,1707,2,3414,20,682.8,Chennai,Kolkata,1457,1,Standard,7,7,0,0,NO_RETURN,11,0.3,1501.4,4.0,This device is decent. Good features but packaging was average. Would recommend with reservations.,2024-10-14,0.04752184955163849,Chennai,0.009
121,2024-08-04,120,P046,Home,473,2,946,5,47.3,Hyderabad,Delhi,1404,1,Express,3,3,0,0,NO_RETURN,6,0.4,2183.6,,,,0.15884906971267054,Hyderabad,0.0218
122,2024-10-25,182,P038,Beauty,280,2,560,15,84.0,Hyderabad,Bangalore,424,0,Standard,6,6,0,1,QUALITY_DEFECT,17,0.625,1512.25,,,,0.4,Hyderabad,0.008
123,2024-12-21,291,P038,Beauty,256,2,512,15,76.8,Chennai,Delhi,1786,1,Express,2,2,0,1,DELIVERY_DELAY,23,0.5,1527.14,1.0,"My skin has never looked worse! Thanks to this product, I look like a shedding snake.",2024-12-24,0.2684384976186667,Chennai,0.008
124,2024-03-01,29,P019,Electronics,3728,1,3728,15,559.2,Chennai,Bangalore,327,0,Express,4,4,0,0,NO_RETURN,6,0.2,6702.0,,,,0.15467566938464772,Chennai,0.0237
125,2024-06-14,50,P004,Clothing,665,1,665,10,66.5,Pune,Mumbai,126,0,Express,3,3,0,0,NO_RETURN,8,0.2857,3163.29,,,,0.1027505963259215,Pune,0.0283
126,2024-06-30,133,P041,Electronics,1288,1,1288,15,193.2,Kolkata,Bangalore,1605,1,Standard,7,7,0,0,NO_RETURN,6,0.2,2708.6,4.0,Nice device! Functions properly and arrived on time. Minor complaints but overall satisfied.,2024-07-09,0.15375933371874473,Kolkata,0.0525
127,2024-09-24,112,P033,Home,946,2,1892,30,567.6,Pune,Bangalore,764,0,Express,2,2,0,0,NO_RETURN,9,0.25,2693.88,,,,0.06762580634620716,Pune,0.005
128,2024-10-20,230,P066,Clothing,738,2,1476,0,0.0,Hyderabad,Hyderabad,137,0,Express,4,5,1,0,NO_RETURN,14,0.4615,2994.0,,,,0.2766928469827629,Hyderabad,0.005
129,2024-06-03,7,P080,Home,1098,1,1098,20,219.6,Mumbai,Kolkata,1898,1,Standard,5,7,2,0,NO_RETURN,5,0.0,2822.75,3.0,This item is okay. Works but finish is subpar. Delivery was fast.,2024-06-15,0.1815625760388518,Mumbai,0.0194
130,2024-11-17,222,P020,Electronics,5017,2,10034,25,2508.5,Delhi,Hyderabad,1418,1,Standard,6,9,3,0,NO_RETURN,14,0.2308,1857.62,3.0,So-so device. Good price but quality is average. Arrived on time.,2024-11-19,0.08960233334938981,Delhi,0.0149
131,2024-03-24,50,P010,Electronics,1810,2,3620,30,1086.0,Pune,Hyderabad,495,0,Standard,7,7,0,0,NO_RETURN,7,0.3333,3087.17,4.0,Solid device. Performs as expected with minor issues. Fast delivery and decent quality.,2024-04-12,0.1027505963259215,Pune,0.0301
132,2024-01-28,93,P056,Electronics,1488,2,2976,0,0.0,Hyderabad,Hyderabad,110,0,Standard,7,7,0,1,DELIVERY_DELAY,1,0.0,2976.0,2.0,This device failed me. Malfunctions and poor build. Regret the purchase.,2024-02-12,0.11489817836304143,Hyderabad,0.0209
133,2024-04-05,130,P031,Clothing,483,1,483,20,96.6,Delhi,Bangalore,1634,1,Standard,7,7,0,0,NO_RETURN,7,0.3333,2672.67,,,,0.16922411104737536,Delhi,0.0332
134,2024-04-15,145,P065,Beauty,364,1,364,0,0.0,Delhi,Delhi,98,0,Express,4,8,4,1,DELIVERY_DELAY,5,0.5,1571.5,2.0,This product is terrible. Irritates skin and no effect. Bad purchase.,2024-04-22,0.4,Delhi,0.005
135,2024-08-05,13,P032,Beauty,258,1,258,20,51.6,Bangalore,Mumbai,842,0,Standard,6,6,0,1,NOT_AS_DESCRIBED,8,0.2857,1981.14,,,,0.17637932113312224,Bangalore,0.0325
136,2024-11-13,295,P068,Beauty,356,2,712,20,142.4,Chennai,Bangalore,290,0,Express,3,3,0,0,NO_RETURN,14,0.2308,1831.69,5.0,Outstanding results with this product. Quality is excellent and worth every penny. Five stars!,2024-11-17,0.1800317244666961,Chennai,0.0287
137,2024-10-25,160,P059,Beauty,657,1,657,10,65.7,Pune,Hyderabad,566,0,Express,3,6,3,0,NO_RETURN,11,0.5,2000.1,3.0,So-so product. Good ingredients but texture poor. Mixed reviews.,2024-10-30,0.08584419035702809,Pune,0.017
138,2024-03-16,99,P010,Electronics,1738,2,3476,20,695.2,Bangalore,Bangalore,61,0,Express,2,2,0,0,NO_RETURN,4,0.0,773.0,5.0,This device exceeded my expectations. Fast delivery and excellent build quality. Worth every penny!,2024-03-26,0.0914341528590431,Bangalore,0.0301
139,2024-10-31,84,P022,Home,1109,2,2218,0,0.0,Hyderabad,Hyderabad,138,0,Standard,4,4,0,1,WRONG_ITEM,10,0.4444,2136.11,,,,0.224864403097866,Hyderabad,0.0155
140,2024-07-05,279,P046,Home,459,1,459,20,91.8,Chennai,Bangalore,307,0,Express,3,3,0,0,NO_RETURN,9,0.375,3561.25,4.0,Nice item! Serves its purpose and fast delivery. Minor issues with finish.,2024-07-10,0.2545509107539744,Chennai,0.0218
141,2024-04-21,269,P043,Electronics,936,1,936,15,140.4,Pune,Kolkata,1766,1,Standard,6,6,0,0,NO_RETURN,5,0.0,741.75,,,,0.25823166478771825,Pune,0.0134
142,2024-11-26,137,P054,Electronics,1993,1,1993,0,0.0,Kolkata,Mumbai,1763,1,Standard,4,4,0,0,NO_RETURN,21,0.4,1539.85,4.0,This device is decent. Good features but packaging was average. Would recommend with reservations.,2024-12-05,0.24810339672323026,Kolkata,0.0594
143,2024-06-19,42,P062,Home,720,1,720,15,108.0,Chennai,Bangalore,321,0,Express,3,3,0,1,NOT_AS_DESCRIBED,3,0.5,648.0,2.0,This item is subpar. Difficult assembly and low quality. Not worth it.,2024-07-06,0.2852845439616284,Chennai,0.0315
144,2024-12-09,200,P049,Electronics,1325,3,3975,15,596.25,Ahmedabad,Bangalore,1395,1,Standard,4,6,2,0,NO_RETURN,18,0.3529,2132.29,5.0,Outstanding device. Features are top-notch and it's very user-friendly. Will buy again.,2024-12-19,0.2670998589299792,Ahmedabad,0.0631
145,2024-06-12,293,P068,Beauty,358,1,358,20,71.6,Mumbai,Delhi,1216,1,Express,3,5,2,1,DELIVERY_DELAY,5,0.25,3373.5,1.0,This product is toxic. Causes allergic reaction. Avoid at all costs.,2024-06-30,0.06829666128302461,Mumbai,0.0287
146,2024-10-27,184,P028,Electronics,1237,3,3711,10,371.1,Ahmedabad,Mumbai,398,0,Standard,6,6,0,0,NO_RETURN,13,0.1667,3079.17,,,,0.14170701414503342,Ahmedabad,0.022
147,2024-10-30,142,P025,Home,439,1,439,0,0.0,Delhi,Delhi,36,0,Standard,6,6,0,0,NO_RETURN,15,0.4286,2992.79,,,,0.19317711970363094,Delhi,0.005
148,2024-12-05,44,P026,Electronics,2600,1,2600,0,0.0,Mumbai,Delhi,1010,0,Standard,5,5,0,0,NO_RETURN,18,0.2353,1077.18,5.0,Perfect purchase! The device works exactly as advertised. Great value and fast shipping.,2024-12-08,0.17284202692108214,Mumbai,0.0674
149,2024-10-20,214,P062,Home,722,3,2166,0,0.0,Ahmedabad,Kolkata,1729,1,Express,2,2,0,0,NO_RETURN,16,0.3333,2118.13,5.0,Excellent item! Sturdy construction and looks great in my home. Very satisfied with the purchase.,2024-10-29,0.041888977143325776,Ahmedabad,0.0315
150,2024-05-28,112,P047,Beauty,577,1,577,15,86.55,Pune,Hyderabad,565,0,Standard,4,7,3,0,NO_RETURN,5,0.0,2485.5,,,,0.06762580634620716,Pune,0.0572
151,2024-10-22,237,P053,Clothing,965,1,965,0,0.0,Bangalore,Kolkata,1603,1,Express,4,5,1,1,SIZE_FIT_ISSUE,14,0.5385,2663.31,,,,0.12959529247024856,Bangalore,0.0519
152,2024-06-10,220,P073,Home,1030,1,1030,15,154.5,Delhi,Delhi,31,0,Standard,6,6,0,1,NOT_AS_DESCRIBED,8,0.5714,1877.29,3.0,This item is okay. Works but finish is subpar. Delivery was fast.,2024-06-27,0.4,Delhi,0.0197
153,2024-01-08,209,P022,Home,1058,1,1058,15,158.7,Kolkata,Bangalore,1398,1,Express,3,6,3,1,QUALITY_DEFECT,3,0.5,1330.0,1.0,This item is junk. Poor materials and falls apart. Horrible.,2024-01-16,0.3222701130497804,Kolkata,0.0155
154,2024-06-11,283,P013,Home,1964,2,3928,0,0.0,Hyderabad,Mumbai,606,0,Express,4,4,0,0,NO_RETURN,4,0.3333,3815.67,4.0,Good item for the price. Sturdy but assembly instructions could be clearer. Satisfied.,2024-06-22,0.2886941622836415,Hyderabad,0.0691
155,2024-09-29,198,P059,Beauty,662,2,1324,0,0.0,Chennai,Delhi,1615,1,Standard,6,10,4,1,SIZE_FIT_ISSUE,12,0.4545,1607.55,1.0,"My skin has never looked worse! Thanks to this product, I look like a shedding snake.",2024-10-16,0.18137357706579627,Chennai,0.017
156,2024-11-12,122,P048,Electronics,1795,2,3590,30,1077.0,Kolkata,Hyderabad,1160,0,Express,3,3,0,0,NO_RETURN,22,0.2381,1656.9,4.0,Nice device! Functions properly and arrived on time. Minor complaints but overall satisfied.,2024-11-17,0.052796909358833084,Kolkata,0.08
157,2024-10-28,239,P068,Beauty,349,1,349,5,17.45,Bangalore,Bangalore,24,0,Express,2,2,0,0,NO_RETURN,9,0.25,1371.25,5.0,Amazing product! Works wonders and smells great. My skin feels fantastic. Highly recommend!,2024-11-14,0.03,Bangalore,0.0287
158,2024-10-23,71,P057,Clothing,767,1,767,10,76.7,Bangalore,Bangalore,135,0,Standard,4,4,0,0,NO_RETURN,18,0.2941,2306.41,,,,0.1435703894910385,Bangalore,0.005
159,2024-10-14,108,P004,Clothing,655,1,655,10,65.5,Delhi,Kolkata,1213,1,Express,3,3,0,0,NO_RETURN,9,0.625,2353.62,,,,0.35810683868263704,Delhi,0.0283
160,2024-05-29,214,P070,Electronics,7340,1,7340,40,2936.0,Ahmedabad,Bangalore,1059,0,Express,4,4,0,0,NO_RETURN,8,0.4286,1181.57,4.0,Nice device! Functions properly and arrived on time. Minor complaints but overall satisfied.,2024-06-14,0.041888977143325776,Ahmedabad,0.0653
161,2024-06-23,251,P073,Home,1070,1,1070,30,321.0,Ahmedabad,Delhi,838,0,Standard,7,7,0,1,QUALITY_DEFECT,6,0.2,3053.4,2.0,This item failed. Malfunctions and poor design. Not recommended.,2024-07-05,0.12396870899060239,Ahmedabad,0.0197
162,2024-04-25,127,P041,Electronics,1296,1,1296,0,0.0,Chennai,Mumbai,1134,0,Express,4,4,0,1,NOT_AS_DESCRIBED,9,0.625,2461.75,2.0,Poor quality device. Doesn't meet expectations. Delivery was slow.,2024-05-05,0.3048232909688482,Chennai,0.0525
163,2024-10-28,121,P042,Home,1324,1,1324,15,198.6,Chennai,Delhi,1495,1,Express,4,4,0,0,NO_RETURN,14,0.5385,2432.69,,,,0.3369229512766168,Chennai,0.037
164,2024-05-09,188,P077,Beauty,287,1,287,15,43.05,Hyderabad,Hyderabad,81,0,Express,4,4,0,1,QUALITY_DEFECT,5,0.0,1179.25,2.0,Poor product. Causes irritation and no results. Very disappointed.,2024-05-18,0.2718770274997902,Hyderabad,0.0238
165,2024-10-22,292,P008,Home,1201,1,1201,15,180.15,Mumbai,Kolkata,1546,1,Standard,5,7,2,1,SIZE_FIT_ISSUE,13,0.1667,2035.67,2.0,Disappointing quality. Cheap materials and poor finish. Delivery was slow.,2024-11-05,0.20770404731890715,Mumbai,0.0089
166,2024-10-17,228,P047,Beauty,563,2,1126,20,225.2,Mumbai,Hyderabad,556,0,Standard,5,5,0,1,NOT_AS_DESCRIBED,10,0.4444,1452.0,1.0,Horrible product! Causes severe irritation. Dangerous and ineffective.,2024-11-03,0.1468197991286229,Mumbai,0.0572
167,2024-05-20,30,P045,Home,671,3,2013,5,100.65,Chennai,Bangalore,275,0,Standard,4,4,0,0,NO_RETURN,7,0.1667,1278.0,,,,0.1356724498509818,Chennai,0.0178
168,2024-10-12,70,P079,Electronics,844,2,1688,10,168.8,Bangalore,Mumbai,738,0,Standard,7,7,0,0,NO_RETURN,4,0.3333,609.33,,,,0.2761808474282724,Bangalore,0.0118
169,2024-06-07,106,P007,Electronics,5562,1,5562,25,1390.5,Mumbai,Hyderabad,581,0,Standard,5,5,0,0,NO_RETURN,6,0.6,1917.6,,,,0.34395747441839125,Mumbai,0.005
170,2024-03-28,144,P016,Home,832,1,832,20,166.4,Mumbai,Kolkata,1412,1,Express,4,4,0,0,NO_RETURN,3,0.5,2998.0,4.0,This item works well. Good quality but not exceptional. Would buy again.,2024-04-10,0.2536834540020848,Mumbai,0.005
171,2024-04-15,47,P053,Clothing,955,1,955,0,0.0,Ahmedabad,Delhi,885,0,Express,2,2,0,1,SIZE_FIT_ISSUE,6,0.2,867.4,,,,0.11851829277095703,Ahmedabad,0.0519
172,2024-12-26,298,P040,Clothing,1346,1,1346,15,201.9,Hyderabad,Mumbai,567,0,Standard,5,5,0,0,NO_RETURN,19,0.3889,1736.72,,,,0.12148670598216775,Hyderabad,0.0293
173,2024-01-12,162,P032,Beauty,262,1,262,0,0.0,Kolkata,Delhi,1138,0,Standard,7,7,0,0,NO_RETURN,2,1.0,864.0,3.0,Average product. Works mildly but not impressive. Scent is okay.,2024-01-16,0.12222181584601793,Kolkata,0.0325
174,2024-11-12,159,P057,Clothing,775,1,775,15,116.25,Bangalore,Delhi,1736,1,Standard,5,8,3,0,NO_RETURN,15,0.2857,3824.71,,,,0.07797169665219016,Bangalore,0.005
175,2024-01-22,150,P070,Electronics,7156,2,14312,30,4293.6,Chennai,Hyderabad,559,0,Express,3,3,0,1,NOT_AS_DESCRIBED,1,0.0,14312.0,,,,0.29161457624438253,Chennai,0.0653
176,2024-08-30,187,P069,Clothing,1164,1,1164,20,232.8,Bangalore,Hyderabad,472,0,Express,3,3,0,0,NO_RETURN,11,0.4,1127.5,4.0,"This garment is okay. Comfortable wear but not the best quality. Still, good value.",2024-09-14,0.3371007213497865,Bangalore,0.0167
177,2024-12-08,44,P005,Home,805,2,1610,0,0.0,Mumbai,Kolkata,1404,1,Express,2,3,1,1,DELIVERY_DELAY,19,0.2222,1161.78,2.0,Bad item. Doesn't work properly and arrived damaged. Regret purchase.,2024-12-14,0.17284202692108214,Mumbai,0.005
178,2024-10-17,288,P040,Clothing,1379,1,1379,20,275.8,Mumbai,Kolkata,1594,1,Express,2,2,0,1,SIZE_FIT_ISSUE,13,0.1667,1779.92,,,,0.1449928528489559,Mumbai,0.0293
179,2024-08-05,75,P039,Clothing,891,2,1782,10,178.2,Bangalore,Bangalore,136,0,Standard,6,6,0,0,NO_RETURN,5,0.0,2204.75,,,,0.14631662684731064,Bangalore,0.0554
180,2024-07-06,8,P029,Electronics,1199,1,1199,15,179.85,Chennai,Bangalore,307,0,Express,4,4,0,1,DELIVERY_DELAY,5,0.25,796.5,2.0,Bad device. Quality issues and arrived late. Very disappointed.,2024-07-24,0.12737506843430207,Chennai,0.0233
181,2024-02-12,86,P052,Electronics,1521,1,1521,30,456.3,Ahmedabad,Kolkata,1426,1,Standard,6,6,0,0,NO_RETURN,2,0.0,3135.0,5.0,Love this device! Superior quality and arrived well-packaged. Five stars all the way.,2024-02-21,0.10715639846257258,Ahmedabad,0.0356
182,2024-09-23,211,P039,Clothing,944,2,1888,0,0.0,Chennai,Bangalore,289,0,Express,3,3,0,0,NO_RETURN,11,0.2,2499.6,5.0,"Absolutely love this garment. Stylish, comfortable, and exactly as described. Will order more.",2024-10-12,0.03454361856672944,Chennai,0.0554
183,2024-11-19,52,P047,Beauty,542,2,1084,15,162.6,Mumbai,Bangalore,808,0,Express,3,3,0,0,NO_RETURN,17,0.3125,2784.62,5.0,Outstanding results with this product. Quality is excellent and worth every penny. Five stars!,2024-12-06,0.08641618852893848,Mumbai,0.0572
184,2024-09-16,269,P054,Electronics,1982,2,3964,10,396.4,Pune,Mumbai,117,0,Express,4,4,0,1,NOT_AS_DESCRIBED,13,0.3333,1104.08,2.0,This device failed me. Malfunctions and poor build. Regret the purchase.,2024-09-22,0.25823166478771825,Pune,0.0594
185,2024-09-29,29,P036,Electronics,2534,1,2534,30,760.2,Chennai,Bangalore,322,0,Standard,4,4,0,0,NO_RETURN,14,0.1538,4197.62,5.0,Amazing device! The battery life is incredible and it performs flawlessly. Highly recommend for anyone looking for quality.,2024-10-01,0.15467566938464772,Chennai,0.018
186,2024-11-15,47,P053,Clothing,950,3,2850,15,427.5,Ahmedabad,Hyderabad,998,0,Standard,5,5,0,0,NO_RETURN,15,0.1429,1409.21,5.0,Perfect fit and amazing quality. The garment is worth the price. Fast shipping too!,2024-11-21,0.11851829277095703,Ahmedabad,0.0519
187,2024-01-04,161,P001,Electronics,1652,1,1652,0,0.0,Pune,Hyderabad,512,0,Express,2,2,0,1,QUALITY_DEFECT,1,0.0,1652.0,,,,0.09598407354742522,Pune,0.005
188,2024-11-08,292,P050,Beauty,874,1,874,0,0.0,Mumbai,Hyderabad,555,0,Standard,7,7,0,0,NO_RETURN,15,0.2143,2121.07,,,,0.20770404731890715,Mumbai,0.0492
189,2024-09-24,39,P004,Clothing,681,2,1362,0,0.0,Mumbai,Bangalore,955,0,Standard,5,10,5,0,NO_RETURN,11,0.2,2400.0,4.0,Nice fit and quality garment. Comfortable but color slightly different from photos. Recommend.,2024-10-03,0.15318743069607366,Mumbai,0.0283
190,2024-09-10,152,P019,Electronics,3934,2,7868,10,786.8,Bangalore,Kolkata,1704,1,Express,4,4,0,0,NO_RETURN,7,0.3333,1459.83,5.0,Love this device! Superior quality and arrived well-packaged. Five stars all the way.,2024-09-23,0.2151093765468511,Bangalore,0.0237
191,2024-04-26,247,P029,Electronics,1238,2,2476,5,123.8,Ahmedabad,Mumbai,379,0,Express,4,4,0,0,NO_RETURN,4,0.6667,2299.33,4.0,"Good device overall. Works well but battery could be better. Still, good value for money.",2024-05-15,0.2630876914042746,Ahmedabad,0.0233
192,2024-10-30,95,P011,Beauty,880,1,880,0,0.0,Hyderabad,Hyderabad,136,0,Express,2,2,0,1,DELIVERY_DELAY,15,0.4286,1228.14,,,,0.3381129818840562,Hyderabad,0.0647
193,2024-08-02,265,P058,Electronics,1026,1,1026,25,256.5,Kolkata,Kolkata,48,0,Standard,6,6,0,1,QUALITY_DEFECT,8,0.2857,2273.57,,,,0.08932798731592394,Kolkata,0.005
194,2024-10-31,29,P079,Electronics,883,1,883,25,220.75,Chennai,Bangalore,259,0,Standard,4,4,0,0,NO_RETURN,15,0.1429,4078.79,5.0,This device exceeded my expectations. Fast delivery and excellent build quality. Worth every penny!,2024-11-02,0.15467566938464772,Chennai,0.0118
195,2024-11-11,16,P077,Beauty,293,1,293,30,87.9,Chennai,Bangalore,314,0,Express,3,3,0,0,NO_RETURN,14,0.3077,2007.54,5.0,This product is a game-changer. High quality ingredients and visible results. Love it!,2024-11-27,0.28542716430465825,Chennai,0.0238
196,2024-10-28,110,P072,Beauty,265,1,265,0,0.0,Bangalore,Mumbai,848,0,Standard,4,4,0,1,WRONG_ITEM,12,0.4545,1843.27,2.0,This product is terrible. Irritates skin and no effect. Bad purchase.,2024-10-30,0.14341402544329296,Bangalore,0.0397
197,2024-11-09,43,P078,Clothing,840,2,1680,15,252.0,Chennai,Hyderabad,500,0,Standard,7,7,0,0,NO_RETURN,16,0.2,2636.0,5.0,Beautiful garment! True to size and great fabric. Fast delivery and excellent packaging.,2024-11-12,0.05846636595910959,Chennai,0.0558
198,2024-01-25,6,P080,Home,1025,2,2050,0,0.0,Pune,Kolkata,1614,1,Standard,6,10,4,1,DELIVERY_DELAY,1,0.0,2050.0,1.0,"If you enjoy assembling items that are missing half the screws, this is the product for you!",2024-02-03,0.09392521508693728,Pune,0.0194
199,2024-11-04,249,P055,Beauty,1722,3,5166,20,1033.2,Chennai,Bangalore,289,0,Express,4,7,3,1,NO_LONGER_NEEDED,6,1.0,2699.0,2.0,Poor product. Causes irritation and no results. Very disappointed.,2024-11-19,0.4,Chennai,0.0434
200,2024-06-28,187,P033,Home,985,1,985,15,147.75,Bangalore,Bangalore,107,0,Express,3,3,0,0,NO_RETURN,8,0.4286,1172.29,5.0,Excellent item! Sturdy construction and looks great in my home. Very satisfied with the purchase.,2024-07-05,0.3371007213497865,Bangalore,0.005
201,2024-06-21,150,P016,Home,776,1,776,30,232.8,Chennai,Hyderabad,572,0,Express,2,2,0,0,NO_RETURN,5,0.75,4285.75,,,,0.29161457624438253,Chennai,0.005
202,2024-08-12,158,P077,Beauty,305,1,305,5,15.25,Delhi,Bangalore,1593,1,Standard,6,6,0,1,NOT_AS_DESCRIBED,7,0.6667,1116.67,2.0,Subpar results. Expensive and doesn't work. Packaging was okay.,2024-08-16,0.3551719284774621,Delhi,0.0238
203,2024-10-13,134,P009,Beauty,961,1,961,0,0.0,Pune,Kolkata,1544,1,Standard,5,6,1,1,DELIVERY_DELAY,14,0.1538,3445.0,1.0,Horrible product! Causes severe irritation. Dangerous and ineffective.,2024-10-21,0.12476003668923782,Pune,0.024
204,2024-03-15,134,P075,Home,1174,3,3522,0,0.0,Pune,Mumbai,119,0,Standard,5,5,0,0,NO_RETURN,4,0.3333,3387.67,,,,0.12476003668923782,Pune,0.0073
205,2024-11-10,237,P035,Electronics,1008,2,2016,10,201.6,Bangalore,Mumbai,907,0,Express,2,2,0,1,SIZE_FIT_ISSUE,18,0.5882,2364.53,2.0,Bad device. Quality issues and arrived late. Very disappointed.,2024-11-19,0.12959529247024856,Bangalore,0.023
206,2024-12-17,34,P045,Home,711,1,711,20,142.2,Mumbai,Kolkata,1787,1,Express,3,3,0,1,NO_LONGER_NEEDED,16,0.4667,3029.67,1.0,"If you enjoy assembling items that are missing half the screws, this is the product for you!",2024-12-28,0.3250239836735762,Mumbai,0.0178
207,2024-09-28,9,P009,Beauty,974,1,974,20,194.8,Kolkata,Delhi,1365,1,Express,4,6,2,0,NO_RETURN,9,0.625,2235.5,5.0,This product is a game-changer. High quality ingredients and visible results. Love it!,2024-10-02,0.29117019524241866,Kolkata,0.024
