order_id,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area
ORD728,Express,2,2,0,1104,0
ORD729,Standard,5,5,0,1617,1
ORD730,Express,2,2,0,334,0
ORD731,Express,2,2,0,780,0
ORD732,Express,2,3,1,944,0
ORD733,Standard,5,6,1,348,0
ORD734,Express,2,2,0,659,0
ORD735,Express,2,2,0,1141,0
ORD736,Express,2,4,2,2008,1
ORD737,Standard,5,5,0,63,0
ORD738,Express,2,2,0,1415,0
ORD739,Standard,5,6,1,1546,1
ORD740,Express,2,2,0,1237,0
ORD741,Standard,5,5,0,1623,1
ORD742,Express,2,2,0,487,0
ORD743,Standard,5,5,0,1843,1
ORD744,Standard,5,5,0,153,0
ORD745,Express,2,3,1,1642,1
ORD746,Express,2,2,0,117,0
ORD747,Standard,5,5,0,1710,1
ORD748,Standard,5,6,1,2423,1
ORD749,Standard,5,8,3,2052,1
ORD750,Standard,5,5,0,1044,0
ORD751,Standard,5,7,2,254,0
ORD752,Standard,5,7,2,2470,1
ORD753,Standard,5,6,1,308,0
ORD754,Express,2,2,0,1378,0
ORD755,Standard,5,6,1,1367,0
ORD756,Standard,5,5,0,1424,0
ORD757,Express,2,2,0,738,0
ORD758,Express,2,3,1,1047,0
ORD759,Standard,5,5,0,1590,1
ORD760,Standard,5,5,0,76,0
ORD761,Express,2,2,0,1754,1
ORD762,Standard,5,5,0,894,0
ORD763,Standard,5,5,0,204,0
ORD764,Standard,5,5,0,1283,0
ORD765,Standard,5,5,0,836,0
ORD766,Express,2,2,0,2260,1
ORD767,Standard,5,6,1,1182,0
ORD768,Express,2,3,1,2087,1
ORD769,Express,2,2,0,1217,0
ORD770,Standard,5,6,1,264,0
ORD771,Standard,5,6,1,2036,1
ORD772,Express,2,3,1,2477,1
ORD773,Express,2,2,0,992,0
ORD774,Standard,5,5,0,1021,0
ORD775,Standard,5,5,0,351,0
ORD776,Express,2,4,2,643,0
ORD777,Standard,5,6,1,1924,1
ORD778,Express,2,2,0,878,0
ORD779,Standard,5,5,0,1199,0
ORD780,Express,2,2,0,751,0
ORD781,Standard,5,5,0,746,0
ORD782,Standard,5,6,1,1736,1
ORD783,Express,2,2,0,1945,1
ORD784,Express,2,2,0,1828,1
ORD785,Standard,5,5,0,1761,1
ORD786,Standard,5,5,0,1793,1
ORD787,Standard,5,5,0,1903,1
ORD788,Standard,5,7,2,1715,1
ORD789,Express,2,2,0,1029,0
ORD790,Express,2,2,0,1298,0
ORD791,Standard,5,5,0,1913,1
ORD792,Express,2,2,0,807,0
ORD793,Express,2,3,1,55,0
ORD794,Express,2,2,0,2224,1
ORD795,Standard,5,5,0,381,0
ORD796,Standard,5,5,0,2158,1
ORD797,Standard,5,5,0,504,0
ORD798,Standard,5,6,1,1547,1
ORD799,Standard,5,6,1,2346,1
ORD800,Express,2,3,1,1027,0
ORD801,Standard,5,5,0,973,0
ORD802,Express,2,3,1,273,0
ORD803,Standard,5,5,0,1975,1
ORD804,Express,2,2,0,1901,1
ORD805,Standard,5,5,0,821,0
ORD806,Standard,5,6,1,1650,1
ORD807,Standard,5,5,0,724,0
ORD808,Standard,5,8,3,1250,0
ORD809,Express,2,2,0,1470,0
ORD810,Express,2,2,0,824,0
ORD811,Express,2,2,0,1736,1
ORD812,Express,2,5,3,2041,1
ORD813,Express,2,3,1,1925,1
ORD814,Express,2,3,1,978,0
ORD815,Standard,5,5,0,1496,0
ORD816,Express,2,3,1,796,0
ORD817,Standard,5,6,1,710,0
ORD818,Standard,5,5,0,1855,1
ORD819,Standard,5,5,0,1348,0
ORD820,Express,2,3,1,2261,1
ORD821,Standard,5,6,1,152,0
ORD822,Express,2,2,0,1361,0
ORD823,Express,2,3,1,1260,0
ORD824,Standard,5,5,0,2365,1
ORD825,Standard,5,5,0,2011,1
ORD826,Standard,5,5,0,1311,0
ORD827,Express,2,2,0,428,0
ORD828,Standard,5,6,1,1188,0
ORD829,Express,2,3,1,407,0
ORD830,Express,2,2,0,1351,0
ORD831,Express,2,2,0,1678,1
ORD832,Standard,5,6,1,1215,0
ORD833,Standard,5,5,0,933,0
ORD834,Express,2,2,0,1862,1
ORD835,Standard,5,5,0,638,0
ORD836,Standard,5,6,1,2469,1
ORD837,Express,2,2,0,1169,0
ORD838,Standard,5,5,0,866,0
ORD839,Express,2,2,0,222,0
ORD840,Express,2,4,2,2073,1
ORD841,Standard,5,5,0,60,0
ORD842,Express,2,2,0,558,0
ORD843,Standard,5,6,1,2064,1
ORD844,Standard,5,5,0,538,0
ORD845,Express,2,3,1,2430,1
ORD846,Express,2,2,0,539,0
ORD847,Express,2,2,0,717,0
ORD848,Express,2,2,0,604,0
ORD849,Express,2,3,1,1768,1
ORD850,Express,2,2,0,1244,0
ORD851,Standard,5,5,0,800,0
ORD852,Express,2,4,2,1345,0
ORD853,Express,2,2,0,1534,1
ORD854,Standard,5,5,0,2172,1
ORD855,Standard,5,6,1,942,0
ORD856,Standard,5,7,2,1759,1
ORD857,Standard,5,8,3,121,0
ORD858,Express,2,2,0,619,0
ORD859,Express,2,2,0,755,0
ORD860,Standard,5,5,0,960,0
ORD861,Standard,5,5,0,1309,0
ORD862,Standard,5,5,0,368,0
ORD863,Standard,5,8,3,491,0
ORD864,Standard,5,5,0,1971,1
ORD865,Standard,5,5,0,445,0
ORD866,Standard,5,5,0,806,0
ORD867,Standard,5,5,0,1186,0
ORD868,Standard,5,5,0,2100,1
ORD869,Standard,5,6,1,455,0
ORD870,Standard,5,5,0,834,0
ORD871,Standard,5,5,0,454,0
ORD872,Express,2,4,2,1551,1
ORD873,Standard,5,6,1,790,0
ORD874,Standard,5,6,1,2156,1
ORD875,Standard,5,6,1,2178,1
ORD876,Standard,5,5,0,386,0
ORD877,Express,2,3,1,1921,1
ORD878,Express,2,2,0,975,0
ORD879,Standard,5,5,0,335,0
ORD880,Express,2,2,0,784,0
ORD881,Express,2,2,0,2190,1
ORD882,Standard,5,5,0,1667,1
ORD883,Standard,5,6,1,315,0
ORD884,Standard,5,5,0,2486,1
ORD885,Standard,5,7,2,1789,1
ORD886,Express,2,2,0,1689,1
ORD887,Express,2,2,0,653,0
ORD888,Express,2,2,0,2054,1
ORD889,Standard,5,5,0,457,0
ORD890,Standard,5,6,1,783,0
ORD891,Standard,5,5,0,1290,0
ORD892,Express,2,2,0,1958,1
ORD893,Express,2,2,0,2264,1
ORD894,Standard,5,5,0,1621,1
ORD895,Express,2,2,0,197,0
ORD896,Standard,5,5,0,2063,1
ORD897,Express,2,3,1,2046,1
ORD898,Express,2,3,1,2318,1
ORD899,Express,2,3,1,2352,1
ORD900,Express,2,2,0,1128,0
ORD901,Express,2,2,0,1215,0
ORD902,Standard,5,5,0,575,0
ORD903,Standard,5,7,2,1447,0
ORD904,Standard,5,5,0,1050,0
ORD905,Standard,5,5,0,318,0
ORD906,Standard,5,5,0,130,0
ORD907,Express,2,2,0,2376,1
ORD908,Standard,5,5,0,1973,1
ORD909,Express,2,2,0,1370,0
ORD910,Standard,5,5,0,1426,0
ORD911,Express,2,3,1,1538,1
ORD912,Standard,5,5,0,2244,1
ORD913,Express,2,4,2,2399,1
ORD914,Standard,5,6,1,2418,1
ORD915,Express,2,3,1,1799,1
ORD916,Express,2,3,1,1823,1
ORD917,Express,2,3,1,1697,1
ORD918,Standard,5,5,0,126,0
ORD919,Express,2,2,0,922,0
ORD920,Express,2,2,0,2368,1
ORD921,Standard,5,6,1,1542,1
ORD922,Express,2,2,0,1833,1
ORD923,Standard,5,5,0,1739,1
ORD924,Standard,5,5,0,1100,0
ORD925,Standard,5,6,1,515,0
ORD926,Express,2,2,0,1951,1
ORD927,Standard,5,5,0,877,0
ORD928,Standard,5,6,1,222,0
ORD929,Standard,5,5,0,393,0
ORD930,Express,2,2,0,1538,1
ORD931,Standard,5,5,0,1016,0
ORD932,Express,2,2,0,2083,1
ORD933,Standard,5,6,1,1333,0
ORD934,Express,2,2,0,1016,0
ORD935,Standard,5,5,0,767,0
ORD936,Express,2,2,0,1091,0
ORD937,Express,2,2,0,512,0
ORD938,Standard,5,5,0,1187,0
ORD939,Express,2,3,1,1556,1
ORD940,Standard,5,6,1,273,0
ORD941,Express,2,3,1,2313,1
ORD942,Express,2,3,1,549,0
ORD943,Express,2,2,0,82,0
ORD944,Express,2,2,0,419,0
ORD945,Standard,5,5,0,706,0
ORD946,Express,2,2,0,188,0
ORD947,Express,2,4,2,1741,1
ORD948,Express,2,2,0,461,0
ORD949,Standard,5,5,0,1491,0
ORD950,Express,2,3,1,1906,1
ORD951,Standard,5,5,0,1866,1
ORD952,Express,2,2,0,869,0
ORD953,Standard,5,5,0,2165,1
ORD954,Express,2,2,0,1358,0
ORD955,Standard,5,6,1,2479,1
ORD956,Standard,5,6,1,1747,1
ORD957,Standard,5,6,1,144,0
ORD958,Standard,5,5,0,414,0
ORD959,Standard,5,6,1,253,0
ORD960,Express,2,3,1,661,0
ORD961,Standard,5,7,2,107,0
ORD962,Express,2,2,0,535,0
ORD963,Express,2,2,0,1614,1
ORD964,Standard,5,9,4,1763,1
ORD965,Express,2,2,0,1122,0
ORD966,Express,2,2,0,401,0
ORD967,Express,2,3,1,919,0
ORD968,Express,2,2,0,349,0
ORD969,Express,2,2,0,1011,0
ORD970,Standard,5,5,0,71,0
ORD971,Express,2,2,0,591,0
ORD972,Standard,5,5,0,1116,0
ORD973,Standard,5,7,2,1349,0
ORD974,Express,2,2,0,528,0
ORD975,Express,2,3,1,1526,1
ORD976,Express,2,2,0,2167,1
ORD977,Express,2,2,0,669,0
ORD978,Express,2,2,0,267,0
ORD979,Express,2,2,0,719,0
ORD980,Express,2,2,0,217,0
ORD981,Express,2,3,1,1924,1
ORD982,Express,2,2,0,433,0
ORD983,Standard,5,5,0,2133,1
ORD984,Standard,5,6,1,2440,1
ORD985,Standard,5,5,0,1755,1
ORD986,Standard,5,6,1,1396,0
ORD987,Express,2,2,0,1580,1
ORD988,Standard,5,5,0,168,0
ORD989,Express,2,3,1,1909,1
ORD990,Standard,5,6,1,1399,0
ORD991,Express,2,2,0,1380,0
ORD992,Standard,5,5,0,249,0
ORD993,Standard,5,5,0,339,0
ORD994,Standard,5,6,1,1683,1
ORD995,Standard,5,5,0,902,0
ORD996,Standard,5,7,2,543,0
ORD997,Express,2,2,0,587,0
ORD998,Standard,5,6,1,2055,1
ORD999,Express,2,3,1,2356,1
ORD1000,Express,2,2,0,813,0
ORD1001,Standard,5,5,0,2152,1
ORD1002,Standard,5,6,1,2078,1
ORD1003,Standard,5,5,0,1240,0
ORD1004,Express,2,2,0,658,0
ORD1005,Standard,5,6,1,2192,1
ORD1006,Standard,5,7,2,234,0
ORD1007,Standard,5,5,0,1953,1
ORD1008,Express,2,2,0,1093,0
ORD1009,Standard,5,6,1,1945,1
ORD1010,Standard,5,5,0,391,0
ORD1011,Express,2,2,0,2455,1
ORD1012,Express,2,2,0,1448,0
ORD1013,Standard,5,6,1,370,0
ORD1014,Standard,5,5,0,1826,1
ORD1015,Standard,5,5,0,104,0
ORD1016,Express,2,4,2,2043,1
ORD1017,Express,2,2,0,1289,0
ORD1018,Standard,5,7,2,159,0
ORD1019,Standard,5,5,0,402,0
ORD1020,Express,2,2,0,1778,1
ORD1021,Express,2,2,0,1981,1
ORD1022,Express,2,2,0,258,0
ORD1023,Express,2,3,1,2080,1
ORD1024,Express,2,2,0,201,0
ORD1025,Express,2,3,1,999,0
ORD1026,Express,2,2,0,2410,1
ORD1027,Standard,5,6,1,2076,1
ORD1028,Express,2,6,4,1836,1
ORD1029,Express,2,2,0,1844,1
ORD1030,Express,2,2,0,587,0
ORD1031,Express,2,2,0,1525,1
ORD1032,Standard,5,6,1,1206,0
ORD1033,Express,2,2,0,578,0
ORD1034,Standard,5,7,2,1753,1
ORD1035,Standard,5,6,1,907,0
ORD1036,Express,2,3,1,1512,1
ORD1037,Standard,5,6,1,310,0
ORD1038,Standard,5,5,0,544,0
ORD1039,Express,2,2,0,1505,1
ORD1040,Standard,5,5,0,2161,1
ORD1041,Standard,5,8,3,1843,1
ORD1042,Standard,5,6,1,2353,1
ORD1043,Express,2,2,0,693,0
ORD1044,Standard,5,5,0,681,0
ORD1045,Standard,5,5,0,876,0
ORD1046,Express,2,2,0,1448,0
ORD1047,Express,2,2,0,1575,1
ORD1048,Standard,5,5,0,670,0
ORD1049,Standard,5,5,0,615,0
ORD1050,Express,2,2,0,2164,1
ORD1051,Express,2,2,0,646,0
ORD1052,Standard,5,7,2,1435,0
ORD1053,Standard,5,5,0,1660,1
ORD1054,Standard,5,5,0,2403,1
ORD1055,Express,2,2,0,1767,1
ORD1056,Express,2,3,1,1334,0
ORD1057,Standard,5,6,1,1704,1
ORD1058,Express,2,2,0,1464,0
ORD1059,Standard,5,5,0,1285,0
ORD1060,Express,2,2,0,925,0
ORD1061,Standard,5,5,0,145,0
ORD1062,Express,2,3,1,1038,0
ORD1063,Express,2,3,1,2119,1
ORD1064,Express,2,2,0,557,0
ORD1065,Standard,5,5,0,1906,1
ORD1066,Standard,5,5,0,1484,0
ORD1067,Standard,5,6,1,1596,1
ORD1068,Express,2,3,1,2165,1
ORD1069,Standard,5,6,1,650,0
ORD1070,Standard,5,5,0,304,0
ORD1071,Express,2,2,0,369,0
ORD1072,Express,2,2,0,1130,0
ORD1073,Express,2,2,0,2055,1
ORD1074,Standard,5,7,2,2121,1
ORD1075,Standard,5,5,0,920,0
ORD1076,Standard,5,5,0,2339,1
ORD1077,Standard,5,6,1,1563,1
ORD1078,Express,2,2,0,1583,1
ORD1079,Standard,5,5,0,632,0
ORD1080,Express,2,2,0,1211,0
ORD1081,Express,2,3,1,326,0
ORD1082,Express,2,2,0,2367,1
ORD1083,Express,2,2,0,593,0
ORD1084,Express,2,3,1,1892,1
ORD1085,Express,2,2,0,415,0
ORD1086,Express,2,2,0,1636,1
ORD1087,Express,2,3,1,1186,0
ORD1088,Standard,5,7,2,2392,1
ORD1089,Standard,5,8,3,2341,1
ORD1090,Standard,5,6,1,2385,1
ORD1091,Standard,5,5,0,542,0
ORD1092,Standard,5,5,0,1176,0
ORD1093,Express,2,3,1,396,0
ORD1094,Express,2,3,1,2462,1
ORD1095,Standard,5,6,1,1749,1
ORD1096,Standard,5,5,0,456,0
ORD1097,Standard,5,7,2,1096,0
ORD1098,Express,2,3,1,743,0
ORD1099,Standard,5,5,0,1270,0
ORD1100,Express,2,2,0,1377,0
ORD1101,Standard,5,5,0,1031,0
ORD1102,Express,2,3,1,521,0
ORD1103,Express,2,4,2,168,0
ORD1104,Express,2,2,0,2319,1
ORD1105,Standard,5,7,2,2322,1
ORD1106,Express,2,3,1,1876,1
ORD1107,Standard,5,5,0,1054,0
ORD1108,Express,2,2,0,221,0
ORD1109,Express,2,2,0,735,0
ORD1110,Express,2,3,1,1607,1
ORD1111,Express,2,4,2,236,0
ORD1112,Standard,5,5,0,1281,0
ORD1113,Express,2,3,1,1819,1
ORD1114,Express,2,2,0,1120,0
ORD1115,Express,2,2,0,1057,0
ORD1116,Standard,5,5,0,1933,1
ORD1117,Standard,5,6,1,58,0
ORD1118,Standard,5,6,1,1742,1
ORD1119,Express,2,3,1,1658,1
ORD1120,Standard,5,6,1,2256,1
ORD1121,Standard,5,5,0,1495,0
ORD1122,Express,2,4,2,1634,1
ORD1123,Express,2,2,0,1567,1
ORD1124,Standard,5,6,1,131,0
ORD1125,Express,2,3,1,834,0
ORD1126,Standard,5,5,0,1009,0
ORD1127,Express,2,4,2,2068,1
ORD1128,Standard,5,6,1,79,0
ORD1129,Standard,5,5,0,1186,0
ORD1130,Standard,5,5,0,2367,1
ORD1131,Standard,5,7,2,317,0
ORD1132,Express,2,2,0,2384,1
ORD1133,Express,2,2,0,835,0
ORD1134,Express,2,2,0,2344,1
ORD1135,Standard,5,6,1,1373,0
ORD1136,Standard,5,7,2,2172,1
ORD1137,Standard,5,6,1,969,0
ORD1138,Express,2,2,0,71,0
ORD1139,Standard,5,5,0,974,0
ORD1140,Standard,5,5,0,856,0
ORD1141,Standard,5,5,0,2015,1
ORD1142,Express,2,2,0,1075,0
ORD1143,Express,2,2,0,272,0
ORD1144,Standard,5,6,1,1846,1
ORD1145,Standard,5,5,0,400,0
ORD1146,Express,2,2,0,316,0
ORD1147,Standard,5,6,1,1284,0
ORD1148,Standard,5,5,0,278,0
ORD1149,Express,2,2,0,442,0
ORD1150,Standard,5,7,2,1907,1
ORD1151,Express,2,2,0,156,0
ORD1152,Standard,5,5,0,492,0
ORD1153,Standard,5,6,1,2478,1
ORD1154,Standard,5,5,0,2134,1
ORD1155,Express,2,2,0,811,0
ORD1156,Standard,5,5,0,1326,0
ORD1157,Express,2,2,0,1324,0
ORD1158,Standard,5,6,1,1973,1
ORD1159,Standard,5,5,0,284,0
ORD1160,Express,2,2,0,1458,0
ORD1161,Standard,5,6,1,1998,1
ORD1162,Express,2,4,2,2419,1
ORD1163,Express,2,2,0,1764,1
ORD1164,Standard,5,7,2,2081,1
ORD1165,Standard,5,5,0,993,0
ORD1166,Express,2,3,1,1407,0
ORD1167,Express,2,2,0,804,0
ORD1168,Standard,5,5,0,352,0
ORD1169,Standard,5,7,2,1240,0
ORD1170,Standard,5,5,0,171,0
ORD1171,Standard,5,6,1,1123,0
ORD1172,Standard,5,6,1,781,0
ORD1173,Standard,5,7,2,1602,1
ORD1174,Express,2,2,0,1033,0
ORD1175,Express,2,3,1,317,0
ORD1176,Standard,5,5,0,2231,1
ORD1177,Standard,5,5,0,239,0
ORD1178,Express,2,2,0,658,0
ORD1179,Express,2,2,0,567,0
ORD1180,Standard,5,5,0,383,0
ORD1181,Standard,5,5,0,735,0
ORD1182,Express,2,3,1,2092,1
ORD1183,Express,2,3,1,2202,1
ORD1184,Express,2,2,0,2430,1
ORD1185,Standard,5,5,0,898,0
ORD1186,Standard,5,6,1,1671,1
ORD1187,Express,2,3,1,1092,0
ORD1188,Express,2,2,0,1870,1
ORD1189,Standard,5,8,3,1955,1
ORD1190,Express,2,3,1,1965,1
ORD1191,Express,2,2,0,1168,0
ORD1192,Standard,5,5,0,1137,0
ORD1193,Express,2,2,0,2105,1
ORD1194,Express,2,3,1,982,0
ORD1195,Express,2,2,0,855,0
ORD1196,Express,2,3,1,830,0
ORD1197,Express,2,2,0,84,0
ORD1198,Express,2,2,0,1711,1
ORD1199,Express,2,3,1,2149,1
ORD1200,Standard,5,6,1,979,0
ORD1201,Standard,5,5,0,2162,1
ORD1202,Express,2,2,0,1445,0
ORD1203,Express,2,2,0,1760,1
ORD1204,Standard,5,6,1,2415,1
ORD1205,Standard,5,6,1,2097,1
ORD1206,Standard,5,6,1,1766,1
ORD1207,Express,2,2,0,1385,0
ORD1208,Standard,5,5,0,679,0
ORD1209,Express,2,2,0,1611,1
ORD1210,Express,2,2,0,821,0
ORD1211,Express,2,3,1,431,0
ORD1212,Standard,5,6,1,181,0
ORD1213,Standard,5,6,1,814,0
ORD1214,Standard,5,6,1,1242,0
ORD1215,Standard,5,6,1,1559,1
ORD1216,Express,2,3,1,1651,1
ORD1217,Standard,5,6,1,1643,1
ORD1218,Standard,5,5,0,1318,0
ORD1219,Express,2,2,0,700,0
ORD1220,Standard,5,5,0,2108,1
ORD1221,Standard,5,5,0,80,0
ORD1222,Express,2,2,0,1061,0
ORD1223,Express,2,3,1,1945,1
ORD1224,Express,2,2,0,1470,0
ORD1225,Express,2,3,1,767,0
ORD1226,Express,2,4,2,1925,1
ORD1227,Standard,5,5,0,1661,1
ORD1228,Standard,5,5,0,1171,0
ORD1229,Standard,5,5,0,939,0
ORD1230,Standard,5,5,0,1560,1
ORD1231,Express,2,3,1,725,0
ORD1232,Express,2,2,0,159,0
ORD1233,Express,2,2,0,1685,1
ORD1234,Standard,5,6,1,1076,0
ORD1235,Express,2,2,0,2035,1
ORD1236,Standard,5,5,0,1842,1
ORD1237,Standard,5,6,1,123,0
ORD1238,Standard,5,5,0,2239,1
ORD1239,Standard,5,5,0,1169,0
ORD1240,Standard,5,6,1,2230,1
ORD1241,Standard,5,6,1,1649,1
ORD1242,Standard,5,6,1,249,0
ORD1243,Express,2,2,0,1027,0
ORD1244,Standard,5,7,2,109,0
ORD1245,Standard,5,6,1,953,0
ORD1246,Standard,5,6,1,734,0
ORD1247,Express,2,2,0,2352,1
ORD1248,Express,2,2,0,1802,1
ORD1249,Standard,5,7,2,1697,1
ORD1250,Standard,5,5,0,1929,1
ORD1251,Express,2,3,1,229,0
ORD1252,Standard,5,5,0,2246,1
ORD1253,Express,2,2,0,438,0
ORD1254,Express,2,3,1,594,0
ORD1255,Express,2,2,0,326,0
ORD1256,Express,2,3,1,1616,1
ORD1257,Standard,5,5,0,1002,0
ORD1258,Standard,5,9,4,1805,1
ORD1259,Standard,5,5,0,1584,1
ORD1260,Express,2,2,0,887,0
ORD1261,Express,2,2,0,1396,0
ORD1262,Express,2,3,1,1231,0
ORD1263,Express,2,2,0,1453,0
ORD1264,Standard,5,5,0,961,0
ORD1265,Express,2,2,0,801,0
ORD1266,Express,2,3,1,336,0
ORD1267,Standard,5,5,0,886,0
ORD1268,Standard,5,5,0,1795,1
ORD1269,Standard,5,6,1,1053,0
ORD1270,Express,2,2,0,874,0
ORD1271,Express,2,2,0,737,0
ORD1272,Express,2,2,0,688,0
ORD1273,Express,2,4,2,1800,1
ORD1274,Standard,5,5,0,2314,1
ORD1275,Express,2,2,0,1302,0
ORD1276,Express,2,3,1,344,0
ORD1277,Standard,5,5,0,826,0
ORD1278,Express,2,3,1,1753,1
ORD1279,Express,2,2,0,1310,0
ORD1280,Express,2,2,0,209,0
ORD1281,Standard,5,5,0,845,0
ORD1282,Express,2,2,0,2137,1
ORD1283,Express,2,2,0,286,0
ORD1284,Standard,5,6,1,1042,0
ORD1285,Standard,5,5,0,655,0
ORD1286,Standard,5,6,1,1091,0
ORD1287,Standard,5,7,2,100,0
ORD1288,Standard,5,5,0,2173,1
ORD1289,Express,2,2,0,1085,0
ORD1290,Express,2,4,2,2450,1
ORD1291,Express,2,3,1,634,0
ORD1292,Express,2,2,0,1311,0
ORD1293,Standard,5,5,0,336,0
ORD1294,Express,2,3,1,1231,0
ORD1295,Express,2,3,1,813,0
ORD1296,Standard,5,7,2,2108,1
ORD1297,Standard,5,6,1,810,0
ORD1298,Express,2,3,1,1724,1
ORD1299,Standard,5,5,0,1250,0
ORD1300,Standard,5,5,0,1451,0
ORD1301,Standard,5,7,2,300,0
ORD1302,Standard,5,5,0,914,0
ORD1303,Express,2,2,0,1988,1
ORD1304,Express,2,3,1,1568,1
ORD1305,Standard,5,6,1,1529,1
ORD1306,Standard,5,6,1,1508,1
ORD1307,Express,2,3,1,1695,1
ORD1308,Standard,5,6,1,2223,1
ORD1309,Express,2,3,1,1901,1
ORD1310,Express,2,2,0,819,0
ORD1311,Express,2,2,0,237,0
ORD1312,Express,2,2,0,1006,0
ORD1313,Standard,5,5,0,1476,0
ORD1314,Standard,5,6,1,1626,1
ORD1315,Standard,5,6,1,2180,1
ORD1316,Standard,5,5,0,2089,1
ORD1317,Express,2,2,0,738,0
ORD1318,Standard,5,5,0,1046,0
ORD1319,Standard,5,5,0,1831,1
ORD1320,Express,2,2,0,1620,1
ORD1321,Express,2,2,0,2000,1
ORD1322,Standard,5,5,0,2239,1
ORD1323,Express,2,2,0,966,0
ORD1324,Express,2,4,2,1594,1
ORD1325,Express,2,2,0,1005,0
ORD1326,Standard,5,5,0,506,0
ORD1327,Express,2,2,0,571,0
ORD1328,Standard,5,5,0,1323,0
ORD1329,Express,2,2,0,1545,1
ORD1330,Standard,5,5,0,486,0
ORD1331,Express,2,3,1,642,0
ORD1332,Express,2,2,0,1916,1
ORD1333,Standard,5,5,0,1361,0
ORD1334,Express,2,2,0,2400,1
ORD1335,Express,2,3,1,1592,1
ORD1336,Standard,5,5,0,265,0
ORD1337,Express,2,2,0,1275,0
ORD1338,Standard,5,5,0,2294,1
ORD1339,Express,2,2,0,1476,0
ORD1340,Express,2,2,0,1206,0
ORD1341,Express,2,2,0,448,0
ORD1342,Express,2,2,0,1924,1
ORD1343,Express,2,2,0,2026,1
ORD1344,Standard,5,6,1,851,0
ORD1345,Standard,5,7,2,654,0
ORD1346,Standard,5,8,3,1506,1
ORD1347,Standard,5,6,1,2161,1
ORD1348,Standard,5,5,0,1704,1
ORD1349,Standard,5,5,0,1587,1
ORD1350,Standard,5,5,0,1949,1
ORD1351,Express,2,2,0,1873,1
ORD1352,Standard,5,5,0,549,0
ORD1353,Standard,5,6,1,144,0
ORD1354,Express,2,3,1,437,0
ORD1355,Express,2,4,2,1826,1
ORD1356,Express,2,2,0,310,0
ORD1357,Express,2,2,0,130,0
ORD1358,Standard,5,7,2,2175,1
ORD1359,Standard,5,5,0,899,0
ORD1360,Standard,5,7,2,71,0
ORD1361,Standard,5,6,1,710,0
ORD1362,Standard,5,5,0,2123,1
ORD1363,Express,2,2,0,50,0
ORD1364,Express,2,2,0,2237,1
ORD1365,Express,2,2,0,2190,1
ORD1366,Standard,5,6,1,455,0
ORD1367,Standard,5,5,0,820,0
ORD1368,Standard,5,6,1,2473,1
ORD1369,Express,2,3,1,1117,0
ORD1370,Express,2,2,0,391,0
ORD1371,Standard,5,5,0,2245,1
ORD1372,Standard,5,5,0,1574,1
ORD1373,Standard,5,5,0,1769,1
ORD1374,Express,2,2,0,156,0
ORD1375,Express,2,2,0,560,0
ORD1376,Express,2,2,0,320,0
ORD1377,Express,2,3,1,1169,0
ORD1378,Standard,5,5,0,451,0
ORD1379,Standard,5,5,0,555,0
ORD1380,Express,2,2,0,441,0
ORD1381,Express,2,2,0,2309,1
ORD1382,Standard,5,5,0,1352,0
ORD1383,Express,2,4,2,2227,1
ORD1384,Standard,5,6,1,1111,0
ORD1385,Standard,5,6,1,1601,1
ORD1386,Express,2,2,0,1070,0
ORD1387,Express,2,2,0,799,0
ORD1388,Express,2,2,0,1802,1
ORD1389,Standard,5,5,0,1301,0
ORD1390,Standard,5,5,0,364,0
ORD1391,Standard,5,7,2,1220,0
ORD1392,Express,2,2,0,2133,1
ORD1393,Express,2,4,2,2159,1
ORD1394,Standard,5,5,0,1710,1
ORD1395,Express,2,2,0,2238,1
ORD1396,Standard,5,5,0,1887,1
ORD1397,Standard,5,5,0,766,0
ORD1398,Express,2,2,0,258,0
ORD1399,Express,2,2,0,513,0
ORD1400,Standard,5,6,1,1238,0
ORD1401,Standard,5,7,2,2379,1
ORD1402,Express,2,2,0,2049,1
ORD1403,Express,2,2,0,488,0
ORD1404,Express,2,3,1,86,0
ORD1405,Standard,5,6,1,2217,1
ORD1406,Standard,5,6,1,2046,1
ORD1407,Express,2,3,1,1583,1
ORD1408,Standard,5,6,1,1846,1
ORD1409,Standard,5,6,1,1498,0
ORD1410,Standard,5,5,0,503,0
ORD1411,Express,2,3,1,1774,1
ORD1412,Standard,5,5,0,2013,1
ORD1413,Express,2,2,0,2053,1
ORD1414,Standard,5,5,0,1380,0
ORD1415,Express,2,2,0,588,0
ORD1416,Express,2,2,0,2098,1
ORD1417,Express,2,2,0,2495,1
ORD1418,Express,2,2,0,1205,0
ORD1419,Standard,5,6,1,2144,1
ORD1420,Standard,5,5,0,1807,1
ORD1421,Standard,5,6,1,822,0
ORD1422,Standard,5,7,2,989,0
ORD1423,Standard,5,5,0,648,0
ORD1424,Standard,5,5,0,258,0
ORD1425,Standard,5,5,0,1426,0
ORD1426,Express,2,3,1,500,0
ORD1427,Express,2,2,0,1061,0
ORD1428,Standard,5,5,0,52,0
ORD1429,Express,2,3,1,1983,1
ORD1430,Express,2,3,1,1539,1
ORD1431,Standard,5,6,1,2310,1
ORD1432,Express,2,2,0,1530,1
ORD1433,Express,2,2,0,1025,0
ORD1434,Express,2,2,0,407,0
