order_id,is_returned,return_reason,return_days_after_delivery
O937,1,NO_LONGER_NEEDED,3
O938,1,SIZE_FIT_ISSUE,10
O939,0,NONE,0
O940,1,DELIVERY_DELAY,6
O941,0,NONE,0
O942,0,NONE,0
O943,0,NONE,0
O944,0,NONE,0
O945,1,SIZE_FIT_ISSUE,2
O946,0,NONE,0
O947,1,SIZE_FIT_ISSUE,5
O948,0,NONE,0
O949,0,NONE,0
O950,0,NONE,0
O951,0,NONE,0
O952,0,NONE,0
O953,1,DAMAGED_IN_TRANSIT,7
O954,0,NONE,0
O955,0,NONE,0
O956,0,NONE,0
O957,1,SIZE_FIT_ISSUE,10
O958,0,NONE,0
O959,0,NONE,0
O960,1,SIZE_FIT_ISSUE,4
O961,1,DELIVERY_DELAY,8
O962,0,NONE,0
O963,1,SIZE_FIT_ISSUE,7
O964,1,NO_LONGER_NEEDED,9
O965,1,SIZE_FIT_ISSUE,3
O966,1,SIZE_FIT_ISSUE,8
O967,0,NONE,0
O968,1,QUALITY_DEFECT,5
O969,1,DAMAGED_IN_TRANSIT,3
O970,1,WRONG_ITEM,10
O971,0,NONE,0
O972,1,DAMAGED_IN_TRANSIT,5
O973,0,NONE,0
O974,0,NONE,0
O975,0,NONE,0
O976,0,NONE,0
O977,0,NONE,0
O978,0,NONE,0
O979,0,NONE,0
O980,0,NONE,0
O981,0,NONE,0
O982,1,WRONG_ITEM,1
O983,1,SIZE_FIT_ISSUE,6
O984,1,DAMAGED_IN_TRANSIT,5
O985,0,NONE,0
O986,0,NONE,0
O987,0,NONE,0
O988,1,SIZE_FIT_ISSUE,8
O989,0,NONE,0
O990,1,SIZE_FIT_ISSUE,1
O991,0,NONE,0
O992,1,SIZE_FIT_ISSUE,2
O993,0,NONE,0
O994,1,SIZE_FIT_ISSUE,8
O995,1,NOT_AS_DESCRIBED,7
O996,0,NONE,0
O997,0,NONE,0
O998,1,WRONG_ITEM,3
O999,0,NONE,0
O1000,1,SIZE_FIT_ISSUE,7
O1001,0,NONE,0
O1002,0,NONE,0
O1003,1,DELIVERY_DELAY,3
O1004,0,NONE,0
O1005,0,NONE,0
O1006,0,NONE,0
O1007,0,NONE,0
O1008,1,SIZE_FIT_ISSUE,2
O1009,1,DAMAGED_IN_TRANSIT,2
O1010,0,NONE,0
O1011,1,SIZE_FIT_ISSUE,7
O1012,1,WRONG_ITEM,6
O1013,0,NONE,0
O1014,0,NONE,0
O1015,0,NONE,0
O1016,0,NONE,0
O1017,0,NONE,0
O1018,0,NONE,0
O1019,0,NONE,0
O1020,1,WRONG_ITEM,9
O1021,1,SIZE_FIT_ISSUE,3
O1022,0,NONE,0
O1023,1,SIZE_FIT_ISSUE,6
O1024,0,NONE,0
O1025,0,NONE,0
O1026,0,NONE,0
O1027,1,QUALITY_DEFECT,2
O1028,0,NONE,0
O1029,1,DAMAGED_IN_TRANSIT,7
O1030,1,SIZE_FIT_ISSUE,4
O1031,0,NONE,0
O1032,0,NONE,0
O1033,0,NONE,0
O1034,1,NOT_AS_DESCRIBED,7
O1035,1,SIZE_FIT_ISSUE,9
O1036,0,NONE,0
O1037,1,NOT_AS_DESCRIBED,9
O1038,1,DAMAGED_IN_TRANSIT,10
O1039,0,NONE,0
O1040,0,NONE,0
O1041,0,NONE,0
O1042,0,NONE,0
O1043,0,NONE,0
O1044,0,NONE,0
O1045,0,NONE,0
O1046,1,NO_LONGER_NEEDED,1
O1047,1,DAMAGED_IN_TRANSIT,9
O1048,0,NONE,0
O1049,0,NONE,0
O1050,0,NONE,0
O1051,0,NONE,0
O1052,0,NONE,0
O1053,1,DAMAGED_IN_TRANSIT,5
O1054,0,NONE,0
O1055,0,NONE,0
O1056,0,NONE,0
O1057,1,SIZE_FIT_ISSUE,4
O1058,0,NONE,0
O1059,1,SIZE_FIT_ISSUE,3
O1060,0,NONE,0
O1061,0,NONE,0
O1062,1,SIZE_FIT_ISSUE,6
O1063,1,WRONG_ITEM,6
O1064,0,NONE,0
O1065,0,NONE,0
O1066,1,SIZE_FIT_ISSUE,3
O1067,0,NONE,0
O1068,0,NONE,0
O1069,0,NONE,0
O1070,0,NONE,0
O1071,1,WRONG_ITEM,6
O1072,1,WRONG_ITEM,6
O1073,0,NONE,0
O1074,0,NONE,0
O1075,0,NONE,0
O1076,1,DAMAGED_IN_TRANSIT,10
O1077,0,NONE,0
O1078,1,SIZE_FIT_ISSUE,2
O1079,0,NONE,0
O1080,1,WRONG_ITEM,6
O1081,1,QUALITY_DEFECT,2
O1082,0,NONE,0
O1083,0,NONE,0
O1084,1,DAMAGED_IN_TRANSIT,4
O1085,0,NONE,0
O1086,1,SIZE_FIT_ISSUE,4
O1087,1,NOT_AS_DESCRIBED,10
O1088,0,NONE,0
O1089,0,NONE,0
O1090,0,NONE,0
O1091,0,NONE,0
O1092,0,NONE,0
O1093,1,DELIVERY_DELAY,5
O1094,0,NONE,0
O1095,1,DAMAGED_IN_TRANSIT,5
O1096,0,NONE,0
O1097,1,WRONG_ITEM,6
O1098,0,NONE,0
O1099,1,DAMAGED_IN_TRANSIT,1
O1100,0,NONE,0
O1101,0,NONE,0
O1102,0,NONE,0
O1103,1,SIZE_FIT_ISSUE,10
O1104,0,NONE,0
O1105,0,NONE,0
O1106,1,DAMAGED_IN_TRANSIT,1
O1107,0,NONE,0
O1108,0,NONE,0
O1109,1,WRONG_ITEM,8
O1110,1,WRONG_ITEM,3
O1111,1,NOT_AS_DESCRIBED,1
O1112,0,NONE,0
O1113,1,DAMAGED_IN_TRANSIT,6
O1114,1,NOT_AS_DESCRIBED,3
O1115,0,NONE,0
O1116,0,NONE,0
O1117,0,NONE,0
O1118,0,NONE,0
O1119,1,SIZE_FIT_ISSUE,9
O1120,0,NONE,0
O1121,1,SIZE_FIT_ISSUE,4
O1122,1,SIZE_FIT_ISSUE,1
O1123,1,NO_LONGER_NEEDED,10
O1124,1,WRONG_ITEM,7
O1125,1,SIZE_FIT_ISSUE,2
O1126,0,NONE,0
O1127,0,NONE,0
O1128,0,NONE,0
O1129,1,NO_LONGER_NEEDED,4
O1130,0,NONE,0
O1131,0,NONE,0
O1132,0,NONE,0
O1133,1,NOT_AS_DESCRIBED,1
O1134,1,NO_LONGER_NEEDED,2
O1135,1,NOT_AS_DESCRIBED,6
O1136,0,NONE,0
O1137,1,NOT_AS_DESCRIBED,5
O1138,0,NONE,0
O1139,0,NONE,0
O1140,1,SIZE_FIT_ISSUE,10
O1141,1,NOT_AS_DESCRIBED,10
O1142,0,NONE,0
O1143,1,SIZE_FIT_ISSUE,3
O1144,1,QUALITY_DEFECT,3
O1145,0,NONE,0
O1146,0,NONE,0
O1147,1,SIZE_FIT_ISSUE,1
O1148,0,NONE,0
O1149,0,NONE,0
O1150,1,QUALITY_DEFECT,8
O1151,0,NONE,0
O1152,0,NONE,0
O1153,0,NONE,0
O1154,1,SIZE_FIT_ISSUE,7
O1155,0,NONE,0
O1156,1,WRONG_ITEM,1
O1157,1,QUALITY_DEFECT,5
O1158,0,NONE,0
O1159,0,NONE,0
O1160,0,NONE,0
O1161,1,QUALITY_DEFECT,2
O1162,1,NO_LONGER_NEEDED,10
O1163,1,QUALITY_DEFECT,5
O1164,1,NO_LONGER_NEEDED,3
O1165,0,NONE,0
O1166,0,NONE,0
O1167,0,NONE,0
O1168,1,SIZE_FIT_ISSUE,8
O1169,0,NONE,0
O1170,1,NO_LONGER_NEEDED,6
O1171,0,NONE,0
O1172,0,NONE,0
O1173,0,NONE,0
O1174,1,SIZE_FIT_ISSUE,1
O1175,1,NOT_AS_DESCRIBED,9
O1176,1,SIZE_FIT_ISSUE,6
O1177,1,DAMAGED_IN_TRANSIT,10
O1178,0,NONE,0
O1179,0,NONE,0
O1180,0,NONE,0
O1181,0,NONE,0
O1182,1,WRONG_ITEM,3
O1183,1,NO_LONGER_NEEDED,2
O1184,1,NO_LONGER_NEEDED,7
O1185,1,SIZE_FIT_ISSUE,7
O1186,0,NONE,0
O1187,0,NONE,0
O1188,1,SIZE_FIT_ISSUE,3
O1189,0,NONE,0
O1190,0,NONE,0
O1191,0,NONE,0
O1192,0,NONE,0
O1193,0,NONE,0
O1194,0,NONE,0
O1195,0,NONE,0
O1196,0,NONE,0
O1197,1,SIZE_FIT_ISSUE,8
O1198,0,NONE,0
O1199,1,NO_LONGER_NEEDED,7
O1200,1,NO_LONGER_NEEDED,1
O1201,0,NONE,0
O1202,1,NO_LONGER_NEEDED,1
O1203,0,NONE,0
O1204,0,NONE,0
O1205,0,NONE,0
O1206,1,SIZE_FIT_ISSUE,7
O1207,0,NONE,0
O1208,0,NONE,0
O1209,0,NONE,0
O1210,0,NONE,0
O1211,0,NONE,0
O1212,1,DAMAGED_IN_TRANSIT,1
O1213,0,NONE,0
O1214,1,DAMAGED_IN_TRANSIT,10
O1215,1,SIZE_FIT_ISSUE,3
O1216,1,WRONG_ITEM,9
O1217,0,NONE,0
O1218,0,NONE,0
O1219,1,WRONG_ITEM,8
O1220,1,DAMAGED_IN_TRANSIT,1
O1221,0,NONE,0
O1222,1,NO_LONGER_NEEDED,2
O1223,0,NONE,0
O1224,0,NONE,0
O1225,0,NONE,0
O1226,0,NONE,0
O1227,1,WRONG_ITEM,5
O1228,1,NO_LONGER_NEEDED,6
O1229,0,NONE,0
O1230,1,DAMAGED_IN_TRANSIT,1
O1231,1,WRONG_ITEM,5
O1232,1,SIZE_FIT_ISSUE,2
O1233,0,NONE,0
O1234,0,NONE,0
O1235,0,NONE,0
O1236,0,NONE,0
O1237,0,NONE,0
O1238,0,NONE,0
O1239,0,NONE,0
O1240,1,SIZE_FIT_ISSUE,4
O1241,0,NONE,0
O1242,1,WRONG_ITEM,5
O1243,0,NONE,0
O1244,0,NONE,0
O1245,1,SIZE_FIT_ISSUE,4
O1246,1,NOT_AS_DESCRIBED,9
O1247,1,WRONG_ITEM,1
O1248,0,NONE,0
O1249,1,SIZE_FIT_ISSUE,1
O1250,1,DAMAGED_IN_TRANSIT,5
O1251,1,WRONG_ITEM,3
O1252,0,NONE,0
O1253,0,NONE,0
O1254,0,NONE,0
O1255,0,NONE,0
O1256,0,NONE,0
O1257,1,SIZE_FIT_ISSUE,7
O1258,1,SIZE_FIT_ISSUE,3
O1259,1,SIZE_FIT_ISSUE,10
O1260,1,NO_LONGER_NEEDED,8
O1261,1,WRONG_ITEM,9
O1262,0,NONE,0
O1263,0,NONE,0
O1264,1,DELIVERY_DELAY,9
O1265,1,SIZE_FIT_ISSUE,3
O1266,0,NONE,0
O1267,0,NONE,0
O1268,0,NONE,0
O1269,0,NONE,0
O1270,1,NO_LONGER_NEEDED,8
O1271,0,NONE,0
O1272,0,NONE,0
O1273,1,DAMAGED_IN_TRANSIT,8
O1274,1,NO_LONGER_NEEDED,10
O1275,0,NONE,0
O1276,0,NONE,0
O1277,0,NONE,0
O1278,1,NO_LONGER_NEEDED,2
O1279,1,SIZE_FIT_ISSUE,1
O1280,0,NONE,0
O1281,0,NONE,0
O1282,1,WRONG_ITEM,7
O1283,1,NOT_AS_DESCRIBED,5
O1284,1,WRONG_ITEM,7
O1285,0,NONE,0
O1286,1,SIZE_FIT_ISSUE,1
O1287,0,NONE,0
O1288,1,DAMAGED_IN_TRANSIT,3
O1289,1,SIZE_FIT_ISSUE,1
O1290,0,NONE,0
O1291,0,NONE,0
O1292,1,NO_LONGER_NEEDED,8
O1293,0,NONE,0
O1294,0,NONE,0
O1295,0,NONE,0
O1296,1,DAMAGED_IN_TRANSIT,7
O1297,1,QUALITY_DEFECT,7
O1298,1,WRONG_ITEM,2
O1299,0,NONE,0
O1300,1,DELIVERY_DELAY,2
O1301,0,NONE,0
O1302,0,NONE,0
O1303,1,SIZE_FIT_ISSUE,6
O1304,1,DAMAGED_IN_TRANSIT,8
O1305,1,QUALITY_DEFECT,4
O1306,0,NONE,0
O1307,1,DELIVERY_DELAY,4
O1308,1,DAMAGED_IN_TRANSIT,7
O1309,0,NONE,0
O1310,1,SIZE_FIT_ISSUE,1
O1311,1,NOT_AS_DESCRIBED,3
O1312,1,DAMAGED_IN_TRANSIT,7
O1313,0,NONE,0
O1314,0,NONE,0
O1315,0,NONE,0
O1316,1,SIZE_FIT_ISSUE,6
O1317,0,NONE,0
O1318,1,NO_LONGER_NEEDED,6
O1319,0,NONE,0
O1320,0,NONE,0
O1321,1,QUALITY_DEFECT,3
O1322,0,NONE,0
O1323,0,NONE,0
O1324,0,NONE,0
O1325,1,SIZE_FIT_ISSUE,7
O1326,1,NO_LONGER_NEEDED,7
O1327,0,NONE,0
O1328,1,SIZE_FIT_ISSUE,8
O1329,0,NONE,0
O1330,1,NOT_AS_DESCRIBED,10
O1331,1,SIZE_FIT_ISSUE,2
O1332,0,NONE,0
O1333,0,NONE,0
O1334,1,QUALITY_DEFECT,10
O1335,1,WRONG_ITEM,4
O1336,0,NONE,0
O1337,0,NONE,0
O1338,0,NONE,0
O1339,0,NONE,0
O1340,0,NONE,0
O1341,1,SIZE_FIT_ISSUE,9
O1342,0,NONE,0
O1343,0,NONE,0
O1344,1,SIZE_FIT_ISSUE,2
O1345,1,WRONG_ITEM,1
O1346,1,SIZE_FIT_ISSUE,10
O1347,1,SIZE_FIT_ISSUE,8
O1348,0,NONE,0
O1349,0,NONE,0
O1350,0,NONE,0
O1351,0,NONE,0
O1352,1,SIZE_FIT_ISSUE,9
O1353,0,NONE,0
O1354,1,WRONG_ITEM,4
O1355,0,NONE,0
O1356,0,NONE,0
O1357,1,QUALITY_DEFECT,6
O1358,0,NONE,0
O1359,1,SIZE_FIT_ISSUE,2
O1360,0,NONE,0
O1361,0,NONE,0
O1362,0,NONE,0
O1363,1,DAMAGED_IN_TRANSIT,4
O1364,0,NONE,0
O1365,1,NOT_AS_DESCRIBED,4
O1366,1,WRONG_ITEM,7
O1367,1,NO_LONGER_NEEDED,5
O1368,0,NONE,0
O1369,0,NONE,0
O1370,0,NONE,0
O1371,0,NONE,0
O1372,0,NONE,0
O1373,1,WRONG_ITEM,3
O1374,0,NONE,0
O1375,1,WRONG_ITEM,7
O1376,1,QUALITY_DEFECT,5
O1377,1,NO_LONGER_NEEDED,10
O1378,1,SIZE_FIT_ISSUE,9
O1379,1,SIZE_FIT_ISSUE,8
O1380,1,SIZE_FIT_ISSUE,2
O1381,0,NONE,0
O1382,1,SIZE_FIT_ISSUE,2
O1383,1,WRONG_ITEM,2
O1384,1,DAMAGED_IN_TRANSIT,7
O1385,0,NONE,0
O1386,0,NONE,0
O1387,1,QUALITY_DEFECT,3
O1388,0,NONE,0
O1389,0,NONE,0
O1390,0,NONE,0
O1391,0,NONE,0
O1392,0,NONE,0
O1393,0,NONE,0
O1394,0,NONE,0
O1395,0,NONE,0
O1396,0,NONE,0
O1397,1,DAMAGED_IN_TRANSIT,10
O1398,0,NONE,0
O1399,0,NONE,0
O1400,1,DAMAGED_IN_TRANSIT,8
O1401,0,NONE,0
O1402,1,SIZE_FIT_ISSUE,10
O1403,1,SIZE_FIT_ISSUE,4
O1404,1,NOT_AS_DESCRIBED,1
O1405,0,NONE,0
O1406,0,NONE,0
O1407,0,NONE,0
O1408,1,QUALITY_DEFECT,7
O1409,0,NONE,0
O1410,0,NONE,0
O1411,0,NONE,0
O1412,0,NONE,0
O1413,0,NONE,0
O1414,0,NONE,0
O1415,1,DAMAGED_IN_TRANSIT,3
O1416,0,NONE,0
O1417,0,NONE,0
O1418,1,NO_LONGER_NEEDED,8
O1419,1,WRONG_ITEM,2
O1420,0,NONE,0
O1421,0,NONE,0
O1422,1,SIZE_FIT_ISSUE,7
O1423,1,WRONG_ITEM,3
O1424,0,NONE,0
O1425,0,NONE,0
O1426,0,NONE,0
O1427,1,SIZE_FIT_ISSUE,1
O1428,0,NONE,0
O1429,1,DAMAGED_IN_TRANSIT,5
O1430,0,NONE,0
O1431,0,NONE,0
O1432,1,WRONG_ITEM,6
O1433,0,NONE,0
O1434,0,NONE,0
O1435,0,NONE,0
O1436,0,NONE,0
O1437,1,DAMAGED_IN_TRANSIT,8
O1438,1,NO_LONGER_NEEDED,7
O1439,0,NONE,0
O1440,1,QUALITY_DEFECT,9
O1441,1,SIZE_FIT_ISSUE,5
O1442,1,SIZE_FIT_ISSUE,10
O1443,1,WRONG_ITEM,5
O1444,0,NONE,0
O1445,1,SIZE_FIT_ISSUE,6
O1446,0,NONE,0
O1447,1,SIZE_FIT_ISSUE,6
O1448,1,DAMAGED_IN_TRANSIT,3
O1449,0,NONE,0
O1450,0,NONE,0
O1451,0,NONE,0
O1452,0,NONE,0
O1453,1,SIZE_FIT_ISSUE,10
O1454,0,NONE,0
O1455,0,NONE,0
O1456,1,DAMAGED_IN_TRANSIT,5
O1457,0,NONE,0
O1458,1,SIZE_FIT_ISSUE,9
O1459,0,NONE,0
O1460,1,SIZE_FIT_ISSUE,8
O1461,0,NONE,0
O1462,1,NO_LONGER_NEEDED,9
O1463,1,SIZE_FIT_ISSUE,8
O1464,1,QUALITY_DEFECT,3
O1465,1,NOT_AS_DESCRIBED,4
O1466,0,NONE,0
O1467,0,NONE,0
O1468,1,SIZE_FIT_ISSUE,10
O1469,1,QUALITY_DEFECT,3
O1470,0,NONE,0
O1471,0,NONE,0
O1472,0,NONE,0
O1473,0,NONE,0
O1474,0,NONE,0
O1475,1,QUALITY_DEFECT,3
O1476,0,NONE,0
O1477,0,NONE,0
O1478,0,NONE,0
O1479,0,NONE,0
O1480,0,NONE,0
O1481,0,NONE,0
O1482,1,SIZE_FIT_ISSUE,2
O1483,1,NO_LONGER_NEEDED,6
O1484,0,NONE,0
O1485,1,DELIVERY_DELAY,2
O1486,1,DAMAGED_IN_TRANSIT,4
O1487,1,NOT_AS_DESCRIBED,2
O1488,1,NOT_AS_DESCRIBED,9
O1489,1,DAMAGED_IN_TRANSIT,9
O1490,0,NONE,0
O1491,0,NONE,0
O1492,0,NONE,0
O1493,0,NONE,0
O1494,0,NONE,0
O1495,0,NONE,0
O1496,1,QUALITY_DEFECT,2
O1497,1,SIZE_FIT_ISSUE,8
O1498,0,NONE,0
O1499,0,NONE,0
O1500,1,SIZE_FIT_ISSUE,8
O1501,0,NONE,0
O1502,0,NONE,0
O1503,0,NONE,0
O1504,0,NONE,0
O1505,1,SIZE_FIT_ISSUE,7
O1506,0,NONE,0
O1507,1,SIZE_FIT_ISSUE,9
O1508,1,SIZE_FIT_ISSUE,4
O1509,0,NONE,0
O1510,1,SIZE_FIT_ISSUE,4
O1511,0,NONE,0
O1512,1,DAMAGED_IN_TRANSIT,3
O1513,0,NONE,0
O1514,0,NONE,0
O1515,1,SIZE_FIT_ISSUE,5
O1516,0,NONE,0
O1517,1,QUALITY_DEFECT,9
O1518,0,NONE,0
O1519,1,NO_LONGER_NEEDED,6
O1520,0,NONE,0
O1521,0,NONE,0
O1522,0,NONE,0
O1523,1,SIZE_FIT_ISSUE,9
O1524,0,NONE,0
O1525,0,NONE,0
O1526,0,NONE,0
O1527,0,NONE,0
O1528,1,DELIVERY_DELAY,4
O1529,0,NONE,0
O1530,0,NONE,0
O1531,0,NONE,0
O1532,1,QUALITY_DEFECT,5
O1533,0,NONE,0
O1534,1,DAMAGED_IN_TRANSIT,10
O1535,0,NONE,0
O1536,1,SIZE_FIT_ISSUE,10
O1537,1,WRONG_ITEM,8
O1538,0,NONE,0
O1539,1,SIZE_FIT_ISSUE,1
O1540,0,NONE,0
O1541,0,NONE,0
O1542,1,QUALITY_DEFECT,3
O1543,0,NONE,0
O1544,0,NONE,0
O1545,1,SIZE_FIT_ISSUE,8
O1546,0,NONE,0
O1547,0,NONE,0
O1548,0,NONE,0
O1549,0,NONE,0
O1550,0,NONE,0
O1551,1,SIZE_FIT_ISSUE,1
O1552,0,NONE,0
O1553,0,NONE,0
O1554,0,NONE,0
O1555,0,NONE,0
O1556,0,NONE,0
O1557,0,NONE,0
O1558,1,SIZE_FIT_ISSUE,7
O1559,0,NONE,0
O1560,0,NONE,0
O1561,1,WRONG_ITEM,4
O1562,1,SIZE_FIT_ISSUE,10
O1563,1,DAMAGED_IN_TRANSIT,2
O1564,1,WRONG_ITEM,5
O1565,0,NONE,0
O1566,0,NONE,0
O1567,0,NONE,0
O1568,1,NO_LONGER_NEEDED,8
O1569,0,NONE,0
O1570,1,SIZE_FIT_ISSUE,7
O1571,1,WRONG_ITEM,7
O1572,1,SIZE_FIT_ISSUE,8
O1573,0,NONE,0
O1574,0,NONE,0
O1575,0,NONE,0
O1576,0,NONE,0
O1577,0,NONE,0
O1578,0,NONE,0
O1579,0,NONE,0
O1580,0,NONE,0
O1581,1,NO_LONGER_NEEDED,7
O1582,1,SIZE_FIT_ISSUE,10
O1583,0,NONE,0
O1584,0,NONE,0
O1585,0,NONE,0
O1586,0,NONE,0
O1587,0,NONE,0
O1588,1,SIZE_FIT_ISSUE,4
O1589,1,DELIVERY_DELAY,1
O1590,0,NONE,0
O1591,1,NO_LONGER_NEEDED,6
O1592,1,QUALITY_DEFECT,2
O1593,1,QUALITY_DEFECT,9
O1594,1,NO_LONGER_NEEDED,10
O1595,0,NONE,0
O1596,1,DAMAGED_IN_TRANSIT,4
O1597,1,SIZE_FIT_ISSUE,3
O1598,0,NONE,0
O1599,1,DELIVERY_DELAY,9
O1600,0,NONE,0
O1601,1,WRONG_ITEM,10
O1602,1,NOT_AS_DESCRIBED,10
O1603,0,NONE,0
O1604,0,NONE,0
O1605,1,WRONG_ITEM,4
O1606,0,NONE,0
O1607,1,SIZE_FIT_ISSUE,7
O1608,1,QUALITY_DEFECT,10
O1609,1,NO_LONGER_NEEDED,10
O1610,1,SIZE_FIT_ISSUE,8
O1611,0,NONE,0
O1612,0,NONE,0
O1613,1,QUALITY_DEFECT,5
O1614,1,SIZE_FIT_ISSUE,6
O1615,1,DAMAGED_IN_TRANSIT,5
O1616,0,NONE,0
O1617,1,SIZE_FIT_ISSUE,5
O1618,0,NONE,0
O1619,0,NONE,0
O1620,0,NONE,0
O1621,0,NONE,0
O1622,1,SIZE_FIT_ISSUE,9
O1623,1,SIZE_FIT_ISSUE,4
O1624,1,SIZE_FIT_ISSUE,2
O1625,0,NONE,0
O1626,1,SIZE_FIT_ISSUE,3
O1627,0,NONE,0
O1628,1,WRONG_ITEM,5
O1629,1,WRONG_ITEM,10
O1630,0,NONE,0
O1631,0,NONE,0
O1632,0,NONE,0
O1633,0,NONE,0
O1634,0,NONE,0
O1635,0,NONE,0
O1636,1,WRONG_ITEM,7
O1637,1,DAMAGED_IN_TRANSIT,5
O1638,0,NONE,0
O1639,0,NONE,0
O1640,1,SIZE_FIT_ISSUE,6
O1641,1,WRONG_ITEM,4
O1642,0,NONE,0
O1643,0,NONE,0
O1644,1,DAMAGED_IN_TRANSIT,9
O1645,0,NONE,0
O1646,0,NONE,0
O1647,0,NONE,0
O1648,0,NONE,0
O1649,1,QUALITY_DEFECT,2
O1650,0,NONE,0
O1651,1,NOT_AS_DESCRIBED,10
O1652,0,NONE,0
O1653,0,NONE,0
O1654,0,NONE,0
O1655,0,NONE,0
O1656,0,NONE,0
O1657,1,NO_LONGER_NEEDED,6
O1658,0,NONE,0
O1659,0,NONE,0
O1660,0,NONE,0
O1661,1,NOT_AS_DESCRIBED,8
O1662,1,NOT_AS_DESCRIBED,4
O1663,0,NONE,0
O1664,1,SIZE_FIT_ISSUE,10
O1665,1,SIZE_FIT_ISSUE,2
O1666,0,NONE,0
O1667,0,NONE,0
O1668,1,SIZE_FIT_ISSUE,10
O1669,1,SIZE_FIT_ISSUE,6
O1670,0,NONE,0
O1671,0,NONE,0
O1672,1,DAMAGED_IN_TRANSIT,5
O1673,1,NO_LONGER_NEEDED,10
O1674,0,NONE,0
O1675,0,NONE,0
O1676,0,NONE,0
O1677,1,QUALITY_DEFECT,1
O1678,0,NONE,0
O1679,0,NONE,0
O1680,1,DAMAGED_IN_TRANSIT,5
O1681,0,NONE,0
O1682,1,NO_LONGER_NEEDED,7
O1683,0,NONE,0
O1684,0,NONE,0
O1685,1,DAMAGED_IN_TRANSIT,7
O1686,1,WRONG_ITEM,10
O1687,1,SIZE_FIT_ISSUE,2
O1688,1,QUALITY_DEFECT,9
O1689,0,NONE,0
O1690,0,NONE,0
O1691,1,DAMAGED_IN_TRANSIT,7
O1692,1,SIZE_FIT_ISSUE,5
O1693,1,DAMAGED_IN_TRANSIT,8
O1694,0,NONE,0
O1695,1,SIZE_FIT_ISSUE,10
O1696,1,QUALITY_DEFECT,9
O1697,1,SIZE_FIT_ISSUE,5
O1698,0,NONE,0
O1699,1,NOT_AS_DESCRIBED,7
O1700,0,NONE,0
O1701,0,NONE,0
O1702,0,NONE,0
O1703,0,NONE,0
O1704,0,NONE,0
O1705,1,NOT_AS_DESCRIBED,3
O1706,0,NONE,0
O1707,1,QUALITY_DEFECT,6
O1708,0,NONE,0
O1709,0,NONE,0
O1710,0,NONE,0
O1711,0,NONE,0
O1712,0,NONE,0
O1713,0,NONE,0
O1714,0,NONE,0
O1715,0,NONE,0
O1716,1,SIZE_FIT_ISSUE,7
O1717,0,NONE,0
O1718,1,SIZE_FIT_ISSUE,1
O1719,1,WRONG_ITEM,7
O1720,1,NO_LONGER_NEEDED,10
O1721,0,NONE,0
O1722,1,SIZE_FIT_ISSUE,9
O1723,1,WRONG_ITEM,6
O1724,0,NONE,0
O1725,1,SIZE_FIT_ISSUE,6
O1726,1,SIZE_FIT_ISSUE,5
O1727,1,WRONG_ITEM,6
O1728,0,NONE,0
O1729,0,NONE,0
O1730,1,NOT_AS_DESCRIBED,7
O1731,0,NONE,0
O1732,1,SIZE_FIT_ISSUE,5
O1733,0,NONE,0
O1734,1,WRONG_ITEM,6
O1735,0,NONE,0
O1736,0,NONE,0
O1737,1,NOT_AS_DESCRIBED,1
O1738,0,NONE,0
O1739,1,SIZE_FIT_ISSUE,10
O1740,1,WRONG_ITEM,6
O1741,1,SIZE_FIT_ISSUE,4
O1742,1,SIZE_FIT_ISSUE,4
O1743,1,NOT_AS_DESCRIBED,9
O1744,0,NONE,0
O1745,0,NONE,0
O1746,0,NONE,0
O1747,0,NONE,0
O1748,0,NONE,0
O1749,0,NONE,0
O1750,1,DAMAGED_IN_TRANSIT,1
O1751,1,NOT_AS_DESCRIBED,1
O1752,1,DAMAGED_IN_TRANSIT,7
O1753,0,NONE,0
O1754,0,NONE,0
O1755,1,QUALITY_DEFECT,3
O1756,0,NONE,0
O1757,0,NONE,0
O1758,0,NONE,0
O1759,0,NONE,0
O1760,0,NONE,0
O1761,0,NONE,0
O1762,1,NO_LONGER_NEEDED,8
O1763,0,NONE,0
O1764,1,DAMAGED_IN_TRANSIT,5
O1765,1,QUALITY_DEFECT,3
O1766,1,NOT_AS_DESCRIBED,8
O1767,0,NONE,0
O1768,0,NONE,0
O1769,0,NONE,0
O1770,1,SIZE_FIT_ISSUE,4
O1771,0,NONE,0
O1772,0,NONE,0
O1773,0,NONE,0
O1774,1,SIZE_FIT_ISSUE,6
O1775,0,NONE,0
O1776,1,SIZE_FIT_ISSUE,4
O1777,1,NO_LONGER_NEEDED,2
O1778,1,SIZE_FIT_ISSUE,2
O1779,0,NONE,0
O1780,1,NO_LONGER_NEEDED,6
O1781,0,NONE,0
O1782,1,SIZE_FIT_ISSUE,1
O1783,1,SIZE_FIT_ISSUE,5
O1784,0,NONE,0
O1785,0,NONE,0
O1786,1,NO_LONGER_NEEDED,6
O1787,1,DAMAGED_IN_TRANSIT,7
O1788,1,SIZE_FIT_ISSUE,8
O1789,0,NONE,0
O1790,0,NONE,0
O1791,0,NONE,0
O1792,0,NONE,0
O1793,0,NONE,0
O1794,1,SIZE_FIT_ISSUE,5
O1795,1,WRONG_ITEM,8
O1796,1,DAMAGED_IN_TRANSIT,7
O1797,0,NONE,0
O1798,0,NONE,0
